"","track.name","track.popularity","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track.duration_ms","track.explicit","playlist_name"
"1173","If I Were a Boy",66,0.632,0.518,6,-6.126,1,0.0313,0.107,0,0.354,0.427,90.007,249146,FALSE,"Top Hits of 2008"
"1174","American Boy",77,0.727,0.729,0,-2.99,1,0.326,0.171,0,0.07,0.512,117.932,284733,TRUE,"Top Hits of 2008"
"1175","Love Song",73,0.583,0.786,2,-3.142,0,0.0301,0.0208,0,0.188,0.573,123.055,258826,FALSE,"Top Hits of 2008"
"1176","Crush",67,0.57,0.664,0,-4.718,0,0.0322,0.00836,1.2e-05,0.0719,0.487,162.084,213520,FALSE,"Top Hits of 2008"
"1177","With You",70,0.662,0.693,3,-4.298,1,0.0698,0.134,0,0.145,0.655,86.009,252120,FALSE,"Top Hits of 2008"
"1178","Tattoo",53,0.566,0.766,2,-5.036,1,0.0399,0.431,0,0.101,0.547,168.005,233466,FALSE,"Top Hits of 2008"
"1179","Pocketful of Sunshine",62,0.726,0.881,9,-3.892,0,0.0391,0.203,0,0.108,0.682,110.019,203440,FALSE,"Top Hits of 2008"
"1180","4 Minutes (feat. Justin Timberlake & Timbaland)",67,0.753,0.931,2,-4.922,1,0.0652,0.00994,0.00696,0.234,0.767,113.029,189693,FALSE,"Top Hits of 2008"
"1181","Right Now (Na Na Na)",67,0.83,0.857,8,-4.194,0,0.152,0.262,0,0.413,0.607,137.982,240746,FALSE,"Top Hits of 2008"
"1182","Spotlight",61,0.707,0.724,11,-3.887,0,0.051,0.0448,0,0.072,0.659,108.984,250106,FALSE,"Top Hits of 2008"
"1183","Hate That I Love You",68,0.637,0.73,5,-5.38,0,0.0874,0.323,0,0.0981,0.732,93.867,218946,FALSE,"Top Hits of 2008"
"1184","Shake It",69,0.618,0.955,4,-3.836,1,0.0798,0.00221,3.09e-06,0.486,0.79,150.034,179946,FALSE,"Top Hits of 2008"
"1185","I Hate This Part",63,0.756,0.612,5,-4.371,1,0.0317,0.0659,0,0.274,0.452,111.572,218400,FALSE,"Top Hits of 2008"
"1186","Bubbly",72,0.688,0.477,9,-6.684,1,0.036,0.594,0,0.115,0.257,127.866,196226,FALSE,"Top Hits of 2008"
"1187","Just Fine",62,0.923,0.795,11,-3.61,0,0.117,0.0394,0.000565,0.101,0.588,123.021,242133,FALSE,"Top Hits of 2008"
"1188","Closer",60,0.709,0.745,4,-6.437,0,0.0738,0.0225,5.2e-05,0.154,0.576,126.027,234360,FALSE,"Top Hits of 2008"
"1189","Chasing Pavements",42,0.614,0.47,5,-6.09,0,0.0255,0.291,0,0.111,0.329,80.045,210506,FALSE,"Top Hits of 2008"
"1190","Leavin'",62,0.687,0.71,9,-5.84,1,0.0522,0.0283,3.71e-06,0.0689,0.886,79.235,216880,FALSE,"Top Hits of 2008"
"1191","Touch My Body",59,0.715,0.665,4,-7.736,0,0.0502,0.0996,0,0.224,0.84,78.502,204733,FALSE,"Top Hits of 2008"
"1192","What's It Gonna Be (feat. Platnum)",54,0.733,0.9,9,-4.758,1,0.0341,0.0085,0.0218,0.151,0.937,139.61,207476,FALSE,"Top Hits of 2008"
"1193","Love in This Club (feat. Young Jeezy)",66,0.573,0.712,0,-5.976,1,0.0732,0.0572,0,0.167,0.346,140.012,259720,FALSE,"Top Hits of 2008"
"1194","Live Your Life",73,0.375,0.862,11,-3.363,0,0.255,0.071,0,0.211,0.478,159.841,338853,TRUE,"Top Hits of 2008"
"1195","Heartbeat",55,0.564,0.863,2,-3.835,1,0.0614,0.0509,0,0.106,0.864,155.149,175906,FALSE,"Top Hits of 2008"
"1196","Greatest Day",58,0.458,0.703,1,-6.22,1,0.0362,0.0647,3.13e-06,0.102,0.17,110.017,239320,FALSE,"Top Hits of 2008"
"1197","Clumsy",54,0.731,0.563,2,-4.046,1,0.131,0.191,0.00042,0.296,0.452,184.009,240426,FALSE,"Top Hits of 2008"
"1198","The Man Who Can't Be Moved",63,0.605,0.629,10,-5.051,1,0.0279,0.437,0,0.097,0.308,99.894,241373,FALSE,"Top Hits of 2008"
"1199","Cry for You",62,0.767,0.881,9,-3.988,1,0.0301,0.00133,0.000139,0.0551,0.961,130.018,209800,FALSE,"Top Hits of 2008"
"1200","Broken Strings",70,0.57,0.717,1,-4.914,1,0.029,0.00967,0,0.0833,0.321,111.91,250453,FALSE,"Top Hits of 2008"
"1201","Apologize",71,0.653,0.604,8,-6.017,1,0.0278,0.0292,0,0.097,0.101,118.016,184400,FALSE,"Top Hits of 2008"
"1202","Wow",48,0.654,0.884,9,-5.466,1,0.202,0.151,0.000268,0.379,0.851,124.072,190973,FALSE,"Top Hits of 2008"
"1203","Kiss Kiss (feat. T-Pain)",67,0.729,0.658,10,-3.386,0,0.225,0.0506,0,0.0693,0.551,140.043,250666,FALSE,"Top Hits of 2008"
"1204","Better in Time",67,0.584,0.7,6,-4.251,1,0.0506,0.512,2.43e-05,0.13,0.549,163.953,234173,FALSE,"Top Hits of 2008"
"1205","Elvis Ain't Dead",54,0.52,0.743,8,-3.263,1,0.0513,0.021,0,0.106,0.677,155.142,229893,FALSE,"Top Hits of 2008"
"1206","Now You're Gone - Video Edit",56,0.639,0.976,1,-5.503,1,0.354,0.0213,0,0.0856,0.354,147.99,148186,FALSE,"Top Hits of 2008"
"1207","Sexy Can I feat. Yung Berg",16,0.575,0.684,1,-6.007,1,0.325,0.299,0,0.614,0.926,172.155,204040,TRUE,"Top Hits of 2008"
"1208","Damaged",55,0.774,0.653,8,-5.158,0,0.05,0.0912,0,0.151,0.818,120.01,244266,FALSE,"Top Hits of 2008"
"1209","Piece of Me",63,0.769,0.638,11,-5.054,1,0.216,0.0902,0,0.0857,0.782,115.007,212106,FALSE,"Top Hits of 2008"
"1210","Crank That (Soulja Boy)",74,0.736,0.74,0,-2.18,1,0.0786,0.515,0,0.0468,0.803,140.141,221933,FALSE,"Top Hits of 2008"
"1211","The Boy Does Nothing",50,0.632,0.972,3,-2.423,0,0.121,0.121,7.74e-05,0.0317,0.845,87,210680,FALSE,"Top Hits of 2008"
"1212","Beggin (original version)",70,0.715,0.8,4,-5.144,0,0.057,0.0271,0,0.0648,0.445,129.023,216146,FALSE,"Top Hits of 2008"
"1213","Hallelujah",62,0.414,0.425,2,-6.211,0,0.025,0.653,0,0.195,0.0943,91.284,217826,FALSE,"Top Hits of 2008"
"1214","What You Got - Main",57,0.775,0.641,1,-6.718,1,0.038,0.0327,0,0.18,0.305,119.974,243013,FALSE,"Top Hits of 2008"
"1215","Fascination",58,0.495,0.878,6,-3.266,0,0.0361,0.00027,9.02e-05,0.07,0.825,193.947,182120,FALSE,"Top Hits of 2008"
"1216","All I Ever Wanted - Radio Edit",62,0.645,0.984,4,-7.051,1,0.0508,0.164,0.00701,0.164,0.553,144.954,176453,FALSE,"Top Hits of 2008"
"1217","Dance Wiv Me - Radio Edit",63,0.878,0.746,11,-4.281,1,0.0451,0.0476,0,0.154,0.792,111.996,204093,FALSE,"Top Hits of 2008"
"1218","Take You There",58,0.752,0.921,5,-4.321,0,0.0696,0.0182,0,0.256,0.634,115.033,236693,FALSE,"Top Hits of 2008"
"1219","Realize",57,0.695,0.599,1,-6.394,1,0.0317,0.117,0,0.118,0.187,123.949,244106,FALSE,"Top Hits of 2008"
"1220","Good Life",70,0.439,0.808,1,-6.881,1,0.346,0.00305,0,0.439,0.487,82.962,207000,TRUE,"Top Hits of 2008"
"1221","Black & Gold - Radio Edit",52,0.383,0.703,4,-5.65,0,0.0763,0.00116,2.39e-05,0.112,0.42,135.968,212360,FALSE,"Top Hits of 2008"
"1222","Heartbreaker",44,0.788,0.549,9,-8.793,0,0.0732,0.0352,0.127,0.147,0.449,120.051,327880,TRUE,"Top Hits of 2008"
"1223","Hypnotized (feat. Akon)",65,0.84,0.571,10,-7.421,1,0.0797,0.16,0,0.406,0.617,116.59,188493,TRUE,"Top Hits of 2008"
"1224","Fall for You",57,0.392,0.451,0,-7.109,1,0.0361,0.174,0,0.103,0.358,169.489,183600,FALSE,"Top Hits of 2008"
"1225","Flashing Lights",75,0.639,0.628,6,-7.578,0,0.0399,0.0381,0,0.386,0.43,90.482,237506,TRUE,"Top Hits of 2008"
"1226","Use Somebody",74,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,230760,FALSE,"Top Hits of 2008"
"1227","Mercy",66,0.793,0.859,0,-3.774,1,0.0332,0.266,0.000356,0.133,0.964,129.911,219920,FALSE,"Top Hits of 2008"
"1228","Stop And Stare",57,0.492,0.859,4,-4.274,1,0.0332,0.0659,0,0.0756,0.251,92.474,223853,FALSE,"Top Hits of 2008"
"1229","Bust It Baby, Pt. 2 (feat. Ne-Yo)",60,0.648,0.801,5,-7.24,0,0.167,0.154,0,0.339,0.807,78.946,240760,TRUE,"Top Hits of 2008"
"1230","Whatever You Like",72,0.68,0.687,9,-6.162,0,0.0709,0.0161,0,0.261,0.467,150.053,249533,TRUE,"Top Hits of 2008"
"1231","You Make It Real",61,0.317,0.57,0,-5.331,1,0.0324,0.242,0,0.145,0.322,84.253,211400,FALSE,"Top Hits of 2008"
"1232","Run",63,0.302,0.461,5,-6.166,0,0.0292,0.43,5.61e-06,0.122,0.0932,142.434,314720,FALSE,"Top Hits of 2008"
"1233","Human",72,0.557,0.8,10,-8.477,1,0.0601,0.00132,0.0012,0.0906,0.582,135.47,245373,FALSE,"Top Hits of 2008"
"1234","Can't Help but Wait",60,0.699,0.699,8,-5.564,0,0.0737,0.358,0,0.0912,0.611,94.977,206413,FALSE,"Top Hits of 2008"
"1235","Say Hey (I Love You)",61,0.738,0.983,5,-4.374,0,0.0855,0.038,5.93e-06,0.183,0.957,92.998,235760,FALSE,"Top Hits of 2008"
"1236","Sex on Fire",79,0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,203346,FALSE,"Top Hits of 2008"
"1237","That's Not My Name",51,0.755,0.901,9,-3.152,1,0.0893,0.0451,0.0373,0.363,0.959,145.042,310573,FALSE,"Top Hits of 2008"
"1238","Work",34,0.888,0.823,10,-6.351,0,0.0538,0.00499,0,0.291,0.623,102.757,207920,FALSE,"Top Hits of 2008"
"1239","Paper Planes",53,0.447,0.848,2,-6.175,1,0.222,0.033,7.45e-05,0.65,0.485,172.247,205200,FALSE,"Top Hits of 2008"
"1240","Cookie Jar (feat. The-Dream)",54,0.687,0.668,5,-4.061,1,0.0282,0.0253,0,0.744,0.418,113.053,216317,TRUE,"Top Hits of 2008"
"1241","Give It 2 Me",56,0.837,0.954,8,-3.512,0,0.0414,0.0933,0.000405,0.143,0.972,127.019,287906,FALSE,"Top Hits of 2008"
"1242","Wearing My Rolex - Radio Edit",57,0.876,0.716,1,-6.884,1,0.135,0.0468,0.000482,0.0667,0.755,131.942,170480,FALSE,"Top Hits of 2008"
"1243","All Summer Long",71,0.7,0.864,7,-3.629,1,0.0283,0.0212,0,0.0956,0.887,102.997,297586,FALSE,"Top Hits of 2008"
"1244","Kids",76,0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.361,0.172,122.961,302840,FALSE,"Top Hits of 2008"
"1245","Love Lockdown",66,0.76,0.524,1,-7.67,0,0.0323,0.0542,0.5,0.112,0.112,119.603,270306,FALSE,"Top Hits of 2008"
"1246","Can't Believe It (feat. Lil' Wayne)",44,0.648,0.516,10,-8.869,0,0.049,0.00179,0,0.0772,0.0756,89.828,273826,FALSE,"Top Hits of 2008"
"1247","Infinity 2008",3,0.493,0.849,7,-6.139,0,0.0576,0.000337,0.00672,0.355,0.483,127.999,190013,FALSE,"Top Hits of 2008"
"1248","In Love With a Girl",49,0.439,0.906,3,-4.8,1,0.0439,0.0193,0,0.373,0.687,161.905,206000,FALSE,"Top Hits of 2008"
"1249","Warwick Avenue",64,0.493,0.59,0,-5.814,0,0.0392,0.339,0,0.121,0.502,169.908,226386,FALSE,"Top Hits of 2008"
"1250","It's Not My Time",55,0.529,0.934,0,-4.808,1,0.0602,0.00153,5.16e-06,0.118,0.282,127.962,241960,FALSE,"Top Hits of 2008"
"1251","Irreplaceable",71,0.447,0.694,7,-4.637,0,0.382,0.0293,5.46e-06,0.167,0.509,175.868,227853,FALSE,"Top Hits of 2007"
"1252","Umbrella",81,0.583,0.829,1,-4.603,1,0.134,0.00864,0,0.0426,0.575,174.028,275986,FALSE,"Top Hits of 2007"
"1253","Because Of You",73,0.81,0.538,0,-5.784,0,0.0356,0.528,0,0.0951,0.828,109.97,266840,FALSE,"Top Hits of 2007"
"1254","Big Girls Don't Cry (Personal)",73,0.708,0.641,7,-4.296,1,0.0335,0.205,0,0.0945,0.253,113.082,268120,FALSE,"Top Hits of 2007"
"1255","Valerie - Version Revisited",22,0.698,0.843,1,-4.789,1,0.0544,0.00253,0.000454,0.124,0.894,105.83,219413,FALSE,"Top Hits of 2007"
"1256","Hey There Delilah",79,0.656,0.291,2,-10.572,1,0.0293,0.872,0,0.114,0.298,103.971,232533,FALSE,"Top Hits of 2007"
"1257","What Goes Around.../...Comes Around (Interlude)",69,0.687,0.723,7,-4.751,1,0.0709,0.122,0.00102,0.573,0.432,76,448573,FALSE,"Top Hits of 2007"
"1258","The Sweet Escape",65,0.756,0.77,1,-3.502,1,0.0343,0.191,0,0.178,0.73,119.961,246466,FALSE,"Top Hits of 2007"
"1259","Girlfriend",74,0.56,0.959,7,-2.433,1,0.102,0.000738,0.000206,0.209,0.67,163.983,216131,TRUE,"Top Hits of 2007"
"1260","Beautiful Girls",76,0.762,0.661,1,-6.075,0,0.0687,0.15,0,0.256,0.769,130.009,225373,FALSE,"Top Hits of 2007"
"1261","No One",78,0.644,0.548,1,-5.416,0,0.0286,0.0209,8.68e-06,0.134,0.166,90.042,253813,FALSE,"Top Hits of 2007"
"1262","About You Now",64,0.584,0.699,1,-6.065,0,0.0378,6.52e-05,6.05e-05,0.486,0.585,82.499,212400,FALSE,"Top Hits of 2007"
"1263","Bleeding Love",75,0.638,0.656,5,-5.886,1,0.0357,0.188,0,0.146,0.225,104.036,262466,FALSE,"Top Hits of 2007"
"1264","Fergalicious",64,0.906,0.584,8,-7.72,0,0.316,0.0576,0,0.128,0.831,129.055,292373,TRUE,"Top Hits of 2007"
"1265","Gimme More",73,0.788,0.844,2,-3.131,1,0.0334,0.25,0.000678,0.0723,0.382,113.324,251240,FALSE,"Top Hits of 2007"
"1266","Hate That I Love You",68,0.637,0.73,5,-5.38,0,0.0874,0.323,0,0.0981,0.732,93.867,218946,FALSE,"Top Hits of 2007"
"1267","Say It Right",70,0.872,0.872,1,-6.328,1,0.139,0.0476,0.00112,0.0543,0.809,116.948,223080,FALSE,"Top Hits of 2007"
"1268","Before He Cheats",73,0.519,0.749,6,-3.318,0,0.0405,0.271,0,0.119,0.29,147.905,199946,FALSE,"Top Hits of 2007"
"1269","Beautiful Liar",61,0.764,0.751,8,-3.74,1,0.0703,0.00554,0.000237,0.164,0.418,91.977,199853,FALSE,"Top Hits of 2007"
"1270","She's So Lovely",66,0.504,0.859,0,-3.335,1,0.0624,0.0673,0,0.0468,0.643,167.125,223813,FALSE,"Top Hits of 2007"
"1271","Don't Matter",69,0.801,0.454,2,-6.035,1,0.0371,0.225,0,0.226,0.34,125.139,293066,TRUE,"Top Hits of 2007"
"1272","Glamorous",61,0.811,0.757,0,-6.447,1,0.23,0.298,0,0.103,0.565,130.993,246600,TRUE,"Top Hits of 2007"
"1273","Shut Up And Drive",65,0.735,0.826,1,-4.902,1,0.0349,0.00101,0.129,0.197,0.74,132.964,212280,FALSE,"Top Hits of 2007"
"1274","The Way I Are",75,0.731,0.807,3,-6.492,0,0.1,0.181,0.751,0.319,0.765,114.759,179120,FALSE,"Top Hits of 2007"
"1275","Candyman",64,0.686,0.789,8,-4.713,0,0.23,0.0125,0.0147,0.142,0.72,172.976,194213,FALSE,"Top Hits of 2007"
"1276","Bubbly",72,0.688,0.477,9,-6.684,1,0.036,0.594,0,0.115,0.257,127.866,196226,FALSE,"Top Hits of 2007"
"1277","Heartbroken - Edit",60,0.716,0.757,11,-5.438,0,0.0329,0.0258,0.00392,0.16,0.877,139.986,178613,FALSE,"Top Hits of 2007"
"1278","I Wanna Love You",70,0.865,0.45,0,-9.387,1,0.0417,0.0359,1.28e-06,0.308,0.352,99.989,247066,TRUE,"Top Hits of 2007"
"1279","Shine",60,0.581,0.852,8,-3.4,1,0.0372,0.0312,0,0.103,0.765,90.01,211506,FALSE,"Top Hits of 2007"
"1280","Buy U a Drank (Shawty Snappin') (feat. Yung Joc)",73,0.451,0.55,1,-8.137,1,0.262,0.0108,0,0.0737,0.594,80.001,227960,FALSE,"Top Hits of 2007"
"1281","Cry for You",62,0.767,0.881,9,-3.988,1,0.0301,0.00133,0.000139,0.0551,0.961,130.018,209800,FALSE,"Top Hits of 2007"
"1282","Do You Know? (The Ping Pong Song)",44,0.753,0.759,8,-4.829,1,0.0487,0.0523,0,0.0263,0.706,114.999,219533,FALSE,"Top Hits of 2007"
"1283","Kiss Kiss (feat. T-Pain)",67,0.729,0.658,10,-3.386,0,0.225,0.0506,0,0.0693,0.551,140.043,250666,FALSE,"Top Hits of 2007"
"1284","Let Me Think About It",40,0.762,0.754,0,-3.425,0,0.046,0.00022,0.0665,0.146,0.715,129.026,151973,FALSE,"Top Hits of 2007"
"1285","My Love (feat. T.I.)",69,0.771,0.68,11,-5.881,0,0.224,0.277,1.18e-05,0.682,0.808,119.952,276160,FALSE,"Top Hits of 2007"
"1286","U + Ur Hand",24,0.709,0.891,0,-3.688,1,0.0528,0.00144,0,0.034,0.886,141.04,214386,TRUE,"Top Hits of 2007"
"1287","Rehab",68,0.407,0.558,0,-13.609,1,0.0552,0.0541,1.51e-06,0.34,0.777,71.815,214946,FALSE,"Top Hits of 2007"
"1288","Smack That",73,0.94,0.743,5,-5.166,0,0.0475,0.317,0,0.0909,0.932,118.988,212360,TRUE,"Top Hits of 2007"
"1289","Apologize",71,0.653,0.604,8,-6.017,1,0.0278,0.0292,0,0.097,0.101,118.016,184400,FALSE,"Top Hits of 2007"
"1290","Summer Love",62,0.606,0.591,0,-7.228,0,0.087,0.0756,0,0.328,0.477,95.802,252973,FALSE,"Top Hits of 2007"
"1291","Makes Me Wonder",61,0.803,0.851,7,-2.429,1,0.0357,0.00485,0.000358,0.0577,0.881,113.996,211080,TRUE,"Top Hits of 2007"
"1292","Dear Maria, Count Me In",79,0.459,0.895,2,-3.126,1,0.0805,0.00725,0,0.206,0.572,181.04,182826,FALSE,"Top Hits of 2007"
"1293","Grace Kelly",67,0.675,0.828,0,-5.799,1,0.0454,0.0242,0.0102,0.364,0.669,122.229,187733,FALSE,"Top Hits of 2007"
"1294","Tears Dry On Their Own",63,0.643,0.871,1,-2.734,0,0.118,0.491,0,0.29,0.452,121.569,185186,TRUE,"Top Hits of 2007"
"1295","Let It Go",60,0.808,0.721,1,-5.165,1,0.213,0.197,0,0.205,0.773,94.955,238360,FALSE,"Top Hits of 2007"
"1296","When You're Gone",68,0.458,0.719,4,-3.921,0,0.0323,0.189,0,0.228,0.168,142.032,240047,FALSE,"Top Hits of 2007"
"1297","Thnks fr th Mmrs",75,0.459,0.891,10,-5.057,0,0.0623,0.00511,0,0.106,0.588,154.837,203506,FALSE,"Top Hits of 2007"
"1298","Foundations",60,0.502,0.904,0,-4.01,1,0.0774,0.0886,0,0.0839,0.868,84.461,245173,TRUE,"Top Hits of 2007"
"1299","Crank That (Soulja Boy)",74,0.736,0.74,0,-2.18,1,0.0786,0.515,0,0.0468,0.803,140.141,221933,FALSE,"Top Hits of 2007"
"1300","Cupid's Chokehold / Breakfast in America - Radio Mix",56,0.584,0.681,1,-5.084,0,0.0781,0.495,0,0.289,0.821,79.702,237173,FALSE,"Top Hits of 2007"
"1301","Keep Holding On",63,0.274,0.786,7,-2.354,1,0.0333,0.0374,0,0.143,0.146,161.061,239629,FALSE,"Top Hits of 2007"
"1302","Home",49,0.547,0.556,10,-6.237,1,0.0279,0.439,0,0.0853,0.175,122.013,204253,FALSE,"Top Hits of 2007"
"1303","Everything",69,0.686,0.688,6,-4.981,0,0.0254,0.39,1.03e-06,0.0924,0.493,123.125,212373,FALSE,"Top Hits of 2007"
"1304","Rule The World - Radio Edit",59,0.357,0.774,2,-4.226,1,0.034,0.0376,0,0.348,0.348,164.054,237760,FALSE,"Top Hits of 2007"
"1305","Like a Boy",58,0.701,0.724,0,-5.751,0,0.145,0.267,0,0.0867,0.425,132.035,237053,FALSE,"Top Hits of 2007"
"1306","The Great Escape",61,0.423,0.94,1,-4.012,0,0.0635,0.00166,0,0.178,0.505,149.934,206520,FALSE,"Top Hits of 2007"
"1307","Give It To Me",66,0.975,0.711,8,-3.904,1,0.0632,0.168,0.000552,0.0799,0.815,110.621,234026,TRUE,"Top Hits of 2007"
"1308","Wait for You",61,0.764,0.487,0,-6.734,1,0.0281,0.25,0,0.184,0.352,116.027,261320,FALSE,"Top Hits of 2007"
"1309","Shortie Like Mine (feat. Chris Brown & Johntá Austin)",64,0.758,0.642,7,-8.128,0,0.221,0.0745,0,0.191,0.701,142.078,268066,FALSE,"Top Hits of 2007"
"1310","Same Girl (with Usher)",59,0.717,0.583,1,-5.008,1,0.146,0.506,0,0.0821,0.816,139.76,252933,TRUE,"Top Hits of 2007"
"1311","Chasing Cars",69,0.56,0.595,9,-4.53,1,0.0274,0.199,6.47e-05,0.132,0.144,104.011,267960,FALSE,"Top Hits of 2007"
"1312","Last Night",59,0.918,0.857,3,-5.032,0,0.0623,0.166,3e-04,0.0855,0.972,121.006,255706,FALSE,"Top Hits of 2007"
"1313","Destination Calabria - Radio Edit",70,0.627,0.954,2,-4.804,1,0.0425,0.0015,0.000814,0.292,0.312,128.016,223111,FALSE,"Top Hits of 2007"
"1314","Misery Business",69,0.517,0.906,1,-3.677,1,0.0735,0.00272,9.26e-06,0.113,0.731,172.977,211520,FALSE,"Top Hits of 2007"
"1315","Goodbye Mr A",57,0.469,0.84,4,-3.263,1,0.0294,0.0861,0.00195,0.187,0.573,185.966,266813,FALSE,"Top Hits of 2007"
"1316","Patience",62,0.309,0.783,10,-4.154,1,0.0405,0.142,1.11e-06,0.118,0.372,175.788,202066,FALSE,"Top Hits of 2007"
"1317","How to Save a Life",79,0.64,0.743,10,-4.08,1,0.0379,0.269,0,0.101,0.361,122.035,262533,FALSE,"Top Hits of 2007"
"1318","Stronger",79,0.617,0.717,10,-7.858,0,0.153,0.00564,0,0.408,0.49,103.992,311866,TRUE,"Top Hits of 2007"
"1319","Rockstar",69,0.616,0.91,0,-3.004,1,0.0386,0.0459,0,0.343,0.693,144.073,252040,FALSE,"Top Hits of 2007"
"1320","Here (In Your Arms) - Radio Edit",44,0.697,0.608,5,-6.809,1,0.036,0.2,0.00305,0.273,0.803,126.053,240546,FALSE,"Top Hits of 2007"
"1321","Bartender (feat. Akon)",68,0.675,0.394,8,-8.539,1,0.133,0.0611,0,0.214,0.405,104.987,238800,TRUE,"Top Hits of 2007"
"1322","Happy Ending",62,0.564,0.437,1,-8.375,1,0.0285,0.552,0,0.217,0.307,96.018,273800,FALSE,"Top Hits of 2007"
"1323","Ice Box",57,0.775,0.731,8,-5.446,1,0.134,0.189,0,0.129,0.821,131.105,256426,FALSE,"Top Hits of 2007"
"1324","LoveStoned / I Think She Knows (Interlude)",56,0.859,0.681,1,-6.247,1,0.0549,0.34,0.000161,0.213,0.852,121.243,444333,TRUE,"Top Hits of 2007"
"1325","Back To Black",71,0.403,0.422,7,-13.964,0,0.0373,0.134,2.05e-05,0.0861,0.378,122.728,241293,TRUE,"Top Hits of 2007"
"1326","I'm a Flirt Remix (feat. T.I. & T-Pain)",59,0.835,0.571,8,-4.771,0,0.102,0.0716,0,0.0604,0.902,138.038,330600,FALSE,"Top Hits of 2007"
"1327","You",68,0.412,0.876,5,-6.008,0,0.47,0.102,0,0.297,0.703,130.159,273133,FALSE,"Top Hits of 2007"
"1328","Home",49,0.461,0.855,6,-3.235,1,0.0338,0.00416,7.14e-06,0.19,0.383,143.918,255253,FALSE,"Top Hits of 2007"
"1329","Love Today",54,0.673,0.913,4,-4.981,1,0.0664,0.0304,0.00298,0.113,0.587,124.484,235173,FALSE,"Top Hits of 2007"
"1330","Teenagers",77,0.463,0.857,4,-3.063,1,0.0632,0.0506,0,0.184,0.856,111.647,161920,FALSE,"Top Hits of 2007"
"1331","Fluorescent Adolescent",75,0.654,0.828,1,-5.377,0,0.0281,0.00146,0.000144,0.122,0.79,112.056,183893,FALSE,"Top Hits of 2007"
"1332","With Every Heartbeat",35,0.477,0.865,4,-4.462,0,0.0395,0.00877,4.52e-05,0.271,0.413,120.872,254920,FALSE,"Top Hits of 2007"
"1333","Ayo Technology",64,0.63,0.782,8,-5.44,0,0.132,0.0828,0,0.034,0.418,140.144,247946,TRUE,"Top Hits of 2007"
"1334","Promise",55,0.697,0.629,9,-5.757,1,0.0425,0.409,3.8e-06,0.0819,0.439,123.279,267413,FALSE,"Top Hits of 2007"
"1335","Get It Shawty - Main",58,0.822,0.905,5,-4.032,0,0.241,0.123,0,0.0496,0.674,128.014,209533,FALSE,"Top Hits of 2007"
"1336","Bed",64,0.684,0.606,5,-7.268,0,0.0504,0.17,0,0.058,0.723,127.901,275106,FALSE,"Top Hits of 2007"
"1337","Runaway Love",50,0.405,0.721,1,-6.97,1,0.283,0.329,0,0.252,0.815,92.854,280680,TRUE,"Top Hits of 2007"
"1338","Put Your Hands Up For Detroit - Radio Edit",43,0.827,0.931,7,-4.474,1,0.202,0.0153,0.21,0.0992,0.491,127.995,150533,FALSE,"Top Hits of 2007"
"1339","Outta My System (feat. T-Pain & Johntá Austin)",56,0.772,0.59,6,-6.957,1,0.183,0.0917,0,0.101,0.743,83.998,238266,FALSE,"Top Hits of 2007"
"1340","Acceptable in the 80's",55,0.787,0.808,7,-5.454,1,0.0511,0.0143,0.264,0.0466,0.942,127.99,333680,FALSE,"Top Hits of 2007"
"1341","Lost Without U",61,0.664,0.351,0,-12.136,1,0.118,0.226,2.38e-06,0.106,0.816,113.204,254146,FALSE,"Top Hits of 2007"
"1342","Sweetest Girl (Dollar Bill) (feat. Akon, Lil' Wayne & Niia)",56,0.733,0.744,1,-3.51,1,0.0553,0.0772,0,0.341,0.529,92.515,241133,FALSE,"Top Hits of 2007"
"1343","Pop, Lock & Drop It - Video Edit",51,0.723,0.644,11,-6.863,0,0.222,0.00308,0,0.352,0.645,144.09,261026,FALSE,"Top Hits of 2007"
"1344","It's Not Over",49,0.45,0.921,10,-3.476,0,0.0538,0.0467,0,0.311,0.413,145.959,215173,FALSE,"Top Hits of 2007"
"1345","1973",66,0.72,0.668,9,-7.928,1,0.0269,0.0652,0.00664,0.0789,0.768,123.007,280026,FALSE,"Top Hits of 2007"
"1346","Make Me Better",60,0.607,0.599,11,-6.886,1,0.0995,0.33,0,0.199,0.562,86.491,253573,TRUE,"Top Hits of 2007"
"1347","On the Hotline - Amended Version",54,0.704,0.854,10,-5.477,0,0.183,0.0185,0,0.148,0.688,92.988,242586,FALSE,"Top Hits of 2007"
"1348","This Ain't A Scene, It's An Arms Race",66,0.435,0.887,9,-4.07,1,0.0636,0.000747,0,0.0327,0.408,199.935,212040,FALSE,"Top Hits of 2007"
"1349","The Creeps - Fedde Le Grand Radio Mix",17,0.847,0.861,6,-6.632,1,0.0603,0.278,0.029,0.0626,0.724,127.894,152333,FALSE,"Top Hits of 2007"
"1350","Shawty (feat. T Pain)",60,0.444,0.708,4,-5.926,0,0.126,0.0419,0,0.0775,0.26,105.412,255413,TRUE,"Top Hits of 2007"
