"","danceability","energy","loudness","mode","speechiness","instrumentalness","valence","tempo","track.duration_ms","track.explicit","track.popularity","track.name","key_name","track.album.release_date","mode_name","key_mode"
"721",0.725,0.874,-3.715,0,0.0396,0.000412,0.748,127.985,247933,FALSE,64,"Thinking About You (feat. Ayah Marar)","C","2012-10-29","minor","C minor"
"722",0.733,0.818,-7.222,0,0.0859,0,0.253,116.019,232146,FALSE,0,"Papaoutai","A#","2013-01-01","minor","A# minor"
"723",0.681,0.835,-5.705,0,0.049,0.00183,0.469,124.047,174853,FALSE,32,"Need U (100%) [feat. A*M*E] - Radio Edit","C","2013-05-03","minor","C minor"
"724",0.676,0.534,-6.901,0,0.0831,8.59e-06,0.156,145.082,338413,TRUE,62,"Holy Grail","D","2013-07-04","minor","D minor"
"725",0.512,0.828,-4.672,0,0.0454,8.73e-06,0.34,124.021,206373,FALSE,58,"Dear Darlin'","B","2012-11-26","minor","B minor"
"726",0.445,0.537,-8.532,0,0.04,1.6e-05,0.131,122.764,244360,TRUE,78,"Another Love","E","2013-06-24","minor","E minor"
"727",0.474,0.707,-4.534,1,0.0253,0,0.224,83.235,252106,FALSE,49,"Wings","G","2013-07-29","major","G major"
"728",0.665,0.886,-4.175,0,0.0514,6.24e-05,0.53,128.062,240346,FALSE,61,"Drinking from the Bottle (feat. Tinie Tempah)","A","2012-10-29","minor","A minor"
"729",0.795,0.596,-3.799,0,0.219,0,0.357,101.985,326280,TRUE,66,"Suit & Tie (feat. Jay-Z)","B","2013-03-15","minor","B minor"
"730",0.593,0.914,-5.351,1,0.0363,0.445,0.0381,128.015,176117,FALSE,0,"Animals - Radio Edit","C#","2013-07-26","major","C# major"
"731",0.801,0.985,-2.69,1,0.0645,6.86e-06,0.722,127.99,166933,FALSE,46,"Get Up (Rattle) - Vocal Edit","G","2013-01-14","major","G major"
"732",0.667,0.61,-7.054,1,0.217,0.000203,0.465,99.991,241160,TRUE,20,"Power Trip (feat. Miguel)","C#","2013-06-14","major","C# major"
"733",0.682,0.471,-9.182,1,0.0301,0,0.421,79.907,163133,FALSE,73,"Ho Hey","C","2012","major","C major"
"734",0.754,0.677,-4.399,0,0.0316,0,0.254,124.988,220779,FALSE,56,"La La La","F#","2013-01-01","minor","F# minor"
"735",0.681,0.463,-6.542,0,0.289,0,0.661,82.92,235662,TRUE,0,"3005","F#","2013-11-03","minor","F# minor"
"736",0.659,0.735,-4.758,0,0.056,0,0.609,104.038,213666,FALSE,0,"Fine China","A#","2013-04-01","minor","A# minor"
"737",0.669,0.634,-6.476,1,0.0327,0,0.496,124.906,255053,TRUE,64,"Love Me","B","2013-01-01","major","B major"
"738",0.558,0.924,-4.341,0,0.064,3.32e-06,0.567,151.99,186826,FALSE,70,"My Songs Know What You Did In The Dark (Light Em Up)","A","2013-01-01","minor","A minor"
"739",0.551,0.833,-5.217,1,0.03,2.77e-06,0.145,129.885,204360,FALSE,63,"This Is What It Feels Like","G#","2013-05-03","major","G# major"
"740",0.688,0.473,-9.059,1,0.167,4.46e-05,0.299,84.958,318525,FALSE,66,"Same Love - feat. Mary Lambert","G#","2012-10-09","major","G# major"
"741",0.488,0.487,-6.371,1,0.0307,0,0.217,77.344,230266,FALSE,2,"High Hopes","E","2013-06-14","major","E major"
"742",0.722,0.958,-3.617,1,0.0912,0,0.952,127.008,206120,FALSE,59,"Don't Stop the Party (feat. TJR)","E","2012","major","E major"
"743",0.544,0.728,-5.358,0,0.05,0.00959,0.281,174.983,292586,FALSE,63,"Waiting All Night (feat. Ella Eyre)","F#","2013-02-22","minor","F# minor"
"744",0.606,0.826,-6.04,1,0.0307,1.56e-05,0.322,121.04,210173,FALSE,58,"Home","C","2012-01-01","major","C major"
"745",0.67,0.829,-7.2,0,0.0427,0.000225,0.349,125.01,214205,FALSE,61,"Of The Night","F","2013-01-01","minor","F minor"
"746",0.486,0.769,-5.14,1,0.0341,0.00832,0.393,131.286,276720,FALSE,63,"I Will Wait","C#","2012-09-21","major","C# major"
"747",0.703,0.867,-4.292,1,0.0453,0,0.546,128.008,213708,FALSE,63,"The Fox (What Does the Fox Say?)","F#","2013-09-02","major","F# major"
"748",0.832,0.815,-8.035,0,0.081,0.00553,0.519,119.995,150400,FALSE,35,"Look Right Through - MK Vocal Edit","C","2014-08-11","minor","C minor"
"749",0.313,0.286,-10.593,1,0.0324,0.0451,0.287,80.925,208504,FALSE,62,"Somewhere Only We Know","A#","2014-05-02","major","A# major"
"750",0.575,0.821,-5.7,1,0.0527,0,0.449,118.021,238000,FALSE,0,"Bonfire Heart","C","2013-07-30","major","C major"
"751",0.863,0.527,-6.896,1,0.0358,0.000168,0.674,129.054,244884,FALSE,54,"Somebody That I Used To Know","C","2011-01-01","major","C major"
"752",0.783,0.58,-6.548,1,0.0408,2.28e-06,0.66,120.021,193400,FALSE,76,"Call Me Maybe","G","2012-01-01","major","G major"
"753",0.378,0.638,-5.576,1,0.075,7.66e-05,0.735,184.086,250626,FALSE,74,"We Are Young (feat. Janelle Monáe)","A#","2012-02-14","major","A# major"
"754",0.735,0.766,-4.485,1,0.0383,0.00138,0.6,127.985,215226,FALSE,71,"We Found Love","C#","2011-11-19","major","C# major"
"755",0.603,0.67,-3.882,0,0.0249,1.66e-06,0.445,107.995,242973,FALSE,52,"Set Fire to the Rain","D","2011-01-19","minor","D minor"
"756",0.687,0.792,-4.023,0,0.0353,0,0.864,133.962,227333,FALSE,73,"The One That Got Away","C#","2012-03-12","minor","C# minor"
"757",0.674,0.428,-9.504,1,0.122,0,0.337,84.878,190185,FALSE,74,"Royals","G","2013-09-27","major","G major"
"758",0.743,0.752,-4.813,1,0.0414,0,0.545,110.015,231173,TRUE,79,"Payphone","E","2012-01-01","major","E major"
"759",0.726,0.787,-2.494,1,0.0737,0,0.888,124.99,199986,FALSE,81,"What Makes You Beautiful","E","2012-05-25","major","E major"
"760",0.622,0.469,-6.798,0,0.0363,2.25e-06,0.679,77.019,219720,FALSE,61,"I Knew You Were Trouble.","D#","2012-10-22","minor","D# minor"
"761",0.747,0.716,-2.457,0,0.075,0,0.751,125.008,210626,TRUE,73,"Starships","B","2012-01-01","minor","B minor"
"762",0.678,0.918,-4.63,1,0.0355,0,0.769,130.028,216160,FALSE,70,"Part Of Me","F","2012-03-12","major","F major"
"763",0.722,0.851,-3.873,0,0.0639,0,0.452,126.885,197935,FALSE,72,"Glad You Came","G","2011-01-01","minor","G minor"
"764",0.711,0.7,-4.805,0,0.046,0.000125,0.801,128.001,211920,FALSE,75,"Die Young","C#","2012-11-30","minor","C# minor"
"765",0.651,0.695,-3.218,1,0.0487,0,0.569,123.008,205346,FALSE,69,"Give Your Heart a Break","F#","2011-01-01","major","F# major"
"766",0.762,0.863,-3.689,0,0.0565,0,0.965,106.008,185586,FALSE,1,"Troublemaker (feat. Flo Rida)","C","2012-11-23","minor","C minor"
"767",0.696,0.893,-2.963,1,0.076,0,0.573,97.954,214013,FALSE,65,"Want U Back","A","2011-11-07","major","A major"
"768",0.628,0.676,-5.911,1,0.0916,2.65e-05,0.75,85.984,193146,FALSE,74,"We Are Never Ever Getting Back Together","G","2012-10-22","major","G major"
"769",0.658,0.837,-2.063,1,0.0543,0,0.936,126.015,200186,FALSE,11,"Live While We're Young","D","2012-11-09","major","D major"
"770",0.56,0.872,-4.269,1,0.14,6.98e-06,0.682,126.05,205933,FALSE,74,"Good Time","D#","2012-01-01","major","D# major"
"771",0.717,0.55,-6.019,0,0.0519,0.00198,0.331,96.979,171333,FALSE,62,"Boyfriend","A#","2012-06-15","minor","A# minor"
"772",0.758,0.557,-4.568,1,0.034,0,0.781,126.986,231840,FALSE,71,"Domino","G","2011-01-01","major","G major"
"773",0.471,0.924,-3.906,1,0.0586,0,0.725,154.961,177280,FALSE,79,"Everybody Talks","G#","2012-01-01","major","G# major"
"774",0.726,0.698,-4.165,1,0.0431,0,0.867,143.994,233478,FALSE,80,"Locked out of Heaven","F","2012-12-07","major","F major"
"775",0.562,0.939,-4.282,1,0.0475,0,0.684,116.044,221946,FALSE,73,"Stronger (What Doesn't Kill You)","C","2011-10-24","major","C major"
"776",0.69,0.897,-4.696,0,0.0506,0,0.849,140.05,221493,FALSE,55,"How to Be a Heartbreaker","B","2012-09-26","minor","B minor"
"777",0.707,0.222,-11.716,1,0.0329,0,0.556,110.095,219640,FALSE,15,"Little Things","G","2012-11-09","major","G major"
"778",0.738,0.875,-3.141,1,0.127,0.000556,0.538,114.962,219733,FALSE,11,"Wings","G","2012","major","G major"
"779",0.571,0.873,-3.382,0,0.1,0,0.613,139.691,229466,FALSE,68,"As Long As You Love Me","C","2012-06-15","minor","C minor"
"780",0.608,0.614,-3.727,1,0.0285,4.06e-06,0.402,127.884,208133,FALSE,68,"Without You (feat. Usher)","D","2012-12-07","major","D major"
"781",0.612,0.807,-2.81,1,0.0336,0.0177,0.398,124.053,240400,FALSE,88,"Sweater Weather","A#","2013-04-19","major","A# major"
"782",0.707,0.924,-2.842,1,0.031,0.00703,0.919,127.937,206413,FALSE,79,"Feel So Close - Radio Edit","G","2012-10-29","major","G major"
"783",0.612,0.28,-8.648,1,0.0434,0,0.387,72.795,213826,FALSE,81,"When I Was Your Man","C","2012-12-07","major","C major"
"784",0.715,0.791,-6.63,1,0.0414,0,0.879,116.043,201053,FALSE,72,"Candy","A#","2012-11-05","major","A# major"
"785",0.482,0.706,-5.762,1,0.0609,0.00106,0.144,92.494,224920,FALSE,75,"Girl on Fire","A","2012-11-18","major","A major"
"786",0.421,0.873,-4.343,1,0.0565,0,0.63,84.803,202533,FALSE,78,"Hall of Fame (feat. will.i.am)","A#","2012-09-10","major","A# major"
"787",0.376,0.696,-4.785,0,0.0949,0,0.303,169.515,209440,FALSE,77,"Impossible","C","2013-11-04","minor","C minor"
"788",0.604,0.787,-3.674,0,0.103,0.15,0.301,126.062,245040,FALSE,77,"Titanium (feat. Sia)","C","2012-12-07","minor","C minor"
"789",0.421,0.407,-7.445,1,0.0267,0.000961,0.161,139.028,285120,FALSE,66,"A Thousand Years","A#","2011-11-04","major","A# major"
"790",0.728,0.858,-3.686,1,0.0609,4.09e-06,0.591,125.055,205640,TRUE,63,"Pound The Alarm","A","2012-01-01","major","A major"
"791",0.576,0.835,-6.826,1,0.0486,0,0.476,150.017,257720,FALSE,71,"It Will Rain","D","2011-09-28","major","D major"
"792",0.564,0.71,-4.92,0,0.0461,0,0.393,91.972,225146,FALSE,74,"Diamonds","B","2012-12-11","minor","B minor"
"793",0.658,0.677,-6.628,1,0.0393,0,0.248,124.91,251626,FALSE,67,"Let Me Love You (Until You Learn To Love Yourself)","F","2012-01-01","major","F major"
"794",0.716,0.821,-3.435,0,0.0314,0,0.618,92.997,219546,FALSE,70,"One More Night","F","2012-01-01","minor","F minor"
"795",0.747,0.937,-5.746,1,0.0453,0,0.739,103.976,224653,FALSE,75,"Whistle","C","2012-06-22","major","C major"
"796",0.778,0.547,-7.273,1,0.0489,0.000302,0.441,95.002,242733,FALSE,79,"Just Give Me a Reason (feat. Nate Ruess)","D","2012-09-18","major","D major"
"797",0.636,0.732,-6.209,0,0.0962,0,0.679,128.11,198800,FALSE,64,"Chasing The Sun","G","2012-01-01","minor","G minor"
"798",0.765,0.837,-3.113,0,0.032,1.06e-05,0.721,122.028,195973,FALSE,74,"Drive By","C#","2012-04-17","minor","C# minor"
"799",0.66,0.689,-2.671,0,0.0337,0,0.427,127.98,221075,FALSE,65,"Primadonna","E","2012-04-30","minor","E minor"
"800",0.765,0.765,-2.732,0,0.0585,3.82e-06,0.886,120.001,227146,FALSE,61,"Brokenhearted","C#","2012-05-07","minor","C# minor"
"801",0.719,0.847,-6.34,0,0.0916,0.0204,0.444,127.963,242680,FALSE,66,"Where Have You Been","C","2011-11-19","minor","C minor"
"802",0.612,0.84,-3.145,0,0.0509,0,0.438,129.042,212862,FALSE,76,"Don't You Worry Child - Radio Edit","B","2012-09-14","minor","B minor"
"803",0.505,0.71,-3.015,1,0.0321,0.00025,0.428,89.938,175200,FALSE,71,"Demons","D#","2012-09-04","major","D# major"
"804",0.422,0.264,-7.064,1,0.0322,0,0.331,119.93,269560,FALSE,84,"All of Me","G#","2013-08-30","major","G# major"
"805",0.608,0.86,-5.324,0,0.0554,0,0.437,127.075,232946,FALSE,75,"Wild Ones (feat. Sia)","F","2012-06-22","minor","F minor"
"806",0.641,0.922,-4.457,1,0.0786,0,0.847,146.078,258342,FALSE,81,"Can't Hold Us - feat. Ray Dalton","D","2012-10-09","major","D major"
"807",0.621,0.31,-10.164,0,0.0283,6.12e-05,0.125,111.893,240706,FALSE,74,"Stay","A","2012-12-11","minor","A minor"
"808",0.449,0.585,-6.761,1,0.0268,8.75e-05,0.212,139.631,278719,FALSE,78,"Paradise","F","2011-10-24","major","F major"
"809",0.514,0.683,-5.099,1,0.0367,2.64e-06,0.575,159.814,220946,FALSE,66,"Wide Awake","F","2012-03-12","major","F major"
"810",0.509,0.538,-7.335,1,0.0572,0,0.244,75.089,252866,FALSE,75,"Let Her Go","G","2012-11-05","major","G major"
"811",0.673,0.629,-7.072,1,0.0299,0,0.551,103.998,247906,FALSE,73,"Try","D","2012-09-18","major","D major"
"812",0.67,0.855,-3.035,0,0.0499,0,0.648,120.05,227280,FALSE,71,"International Love (feat. Chris Brown)","C","2011-06-17","minor","C minor"
"813",0.63,0.894,-4.592,1,0.0544,0,0.364,142.051,218520,FALSE,68,"Not Over You","A#","2011-09-16","major","A# major"
"814",0.558,0.781,-5.448,0,0.0963,0.00144,0.286,126.025,214333,FALSE,0,"C'Mon","C#","2012-11-30","minor","C# minor"
"815",0.503,0.727,-5.456,1,0.167,9.45e-05,0.521,121.985,255631,FALSE,67,"Latch","C#","2013-06-03","major","C# major"
"816",0.672,0.738,-7.045,1,0.0506,6.75e-05,0.392,107.938,277040,TRUE,69,"Some Nights","C","2012-02-21","major","C major"
"817",0.664,0.642,-5.961,1,0.038,0,0.501,118.002,209693,FALSE,60,"Gone, Gone, Gone","F#","2012-01-01","major","F# major"
"818",0.656,0.884,-4.748,1,0.0372,0,0.86,105.009,240306,FALSE,70,"It's Time","D","2012-09-04","major","D major"
"819",0.71,0.901,-2.686,1,0.0296,1.34e-05,0.86,125.953,156773,FALSE,45,"I Love It","C#","2012-01-01","major","C# major"
"820",0.718,0.776,-5.208,0,0.0693,5.3e-06,0.622,120.015,227786,FALSE,68,"She Doesn't Mind","G","2012-01-24","minor","G minor"
"821",0.597,0.919,-2.954,1,0.044,0,0.73,113.987,255586,TRUE,65,"Blow Me (One Last Kiss)","G","2012-09-18","major","G major"
"822",0.582,0.894,-6.298,1,0.041,0.0223,0.0694,125.946,192866,FALSE,0,"Million Voices - Radio Edit","G#","2012-01-01","major","G# major"
"823",0.715,0.655,-6.425,1,0.137,0,0.531,95.078,207333,TRUE,75,"Young, Wild & Free (feat. Bruno Mars)","C","2011-10-11","major","C major"
"824",0.61,0.863,-2.632,0,0.206,0,0.508,83.993,250080,FALSE,2,"Battle Scars (feat. Lupe Fiasco)","F","2012-10-15","minor","F minor"
"825",0.631,0.924,-5.589,1,0.146,3.59e-06,0.755,100.045,192280,FALSE,73,"On Top Of The World","C","2012-09-04","major","C major"
"826",0.585,0.303,-10.058,1,0.0398,0,0.142,136.703,240165,FALSE,71,"I Won't Give Up","E","2012-04-13","major","E major"
"827",0.602,0.691,-5.197,0,0.051,0,0.206,127.967,222306,FALSE,62,"Don't Wake Me Up","G","2012-07-03","minor","G minor"
"828",0.629,0.515,-10.358,0,0.265,1.22e-05,0.299,121.845,277386,TRUE,71,"Take Care","C","2011-11-15","minor","C minor"
"829",0.738,0.922,-3.94,1,0.0833,0,0.689,116.024,247026,TRUE,47,"How We Do (Party)","G","2012-08-27","major","G major"
"830",0.616,0.862,-5.18,0,0.0973,0,0.569,127.992,234693,FALSE,64,"Scream","G","2012-06-12","minor","G minor"
"831",0.591,0.935,-2.664,1,0.0478,0.000278,0.736,140.043,247946,FALSE,64,"50 Ways to Say Goodbye","F#","2012-04-17","major","F# major"
"832",0.797,0.867,-5.242,0,0.0696,2.79e-06,0.716,127.974,237266,FALSE,0,"Dance Again","B","2012-04-02","minor","B minor"
"833",0.594,0.841,-5.792,1,0.102,2.22e-06,0.643,129.925,227973,FALSE,63,"Turn Up the Music","C#","2012-07-03","major","C# major"
"834",0.781,0.526,-6.985,0,0.293,0,0.662,94.992,235613,TRUE,64,"Thrift Shop (feat. Wanz)","F#","2012-10-09","minor","F# minor"
"835",0.704,0.793,-2.266,1,0.0591,0,0.412,127.96,199680,FALSE,63,"Turn Me On (feat. Nicki Minaj)","G#","2012-12-07","major","G# major"
"836",0.682,0.795,-6.17,0,0.0367,0.0391,0.78,120.008,210853,FALSE,64,"Lights - Single Version","G#","2010-01-01","minor","G# minor"
"837",0.558,0.522,-5.857,1,0.036,0,0.228,83.977,271813,FALSE,68,"Beneath Your Beautiful (feat. Emeli Sandé)","D","2012-04-02","major","D major"
"838",0.716,0.838,-4.289,1,0.0513,0,0.646,130.034,222213,TRUE,60,"Ass Back Home (feat. Neon Hitch)","A#","2011-11-11","major","A# major"
"839",0.706,0.89,-4.444,0,0.0688,0.00286,0.684,128.011,248133,FALSE,73,"Good Feeling","C#","2012-06-22","minor","C# minor"
"840",0.346,0.552,-6.864,0,0.0282,0,0.0789,75.881,286480,FALSE,73,"Skyfall","C","2012-10-04","minor","C minor"
"841",0.682,0.471,-9.182,1,0.0301,0,0.421,79.907,163133,FALSE,73,"Ho Hey","C","2012","major","C major"
"842",0.63,0.44,-7.186,1,0.0249,3.87e-06,0.343,98.082,283706,FALSE,67,"Read All About It, Pt. III","D","2012-01-01","major","D major"
"843",0.913,0.603,-4.892,1,0.226,0.000503,0.497,123.061,234093,TRUE,71,"Lost","G#","2012-07-10","major","G# major"
"844",0.492,0.857,-2.634,1,0.0655,7.82e-06,0.393,129.973,222500,FALSE,66,"She Wolf (Falling to Pieces) [feat. Sia]","G","2012-12-07","major","G major"
"845",0.573,0.929,-3.942,0,0.109,0.000112,0.582,127.934,212560,FALSE,70,"Sweet Nothing (feat. Florence Welch)","G#","2012-10-29","minor","G# minor"
"846",0.448,0.784,-3.686,1,0.0627,0.000108,0.236,136.245,186813,FALSE,76,"Radioactive","A","2012-09-04","major","A major"
"847",0.584,0.889,-5.941,0,0.0343,0.828,0.464,126.04,199906,FALSE,75,"Levels - Radio Edit","C#","2011-10-31","minor","C# minor"
"848",0.612,0.748,-5.014,1,0.0445,0,0.574,120.052,223266,FALSE,41,"Rumour Has It","C","2011-01-19","major","C major"
"849",0.727,0.937,-2.871,0,0.286,0,0.749,132.067,219493,FALSE,70,"Gangnam Style (강남스타일)","B","2012-01-01","minor","B minor"
"850",0.664,0.799,-5.121,0,0.0368,0.000108,0.35,94.991,196746,FALSE,59,"Next To Me","G","2012-01-01","minor","G minor"
"851",0.73,0.77,-5.114,1,0.0298,0,0.507,104.948,228093,TRUE,53,"Rolling in the Deep","G#","2011-01-19","major","G# major"
"852",0.722,0.761,-4.459,0,0.0475,0,0.624,128.044,201493,FALSE,74,"Moves Like Jagger - Studio Recording From The Voice Performance","B","2010","minor","B minor"
"853",0.751,0.736,-4.168,0,0.156,0,0.352,130.014,262146,FALSE,70,"Party Rock Anthem","F","2011-01-01","minor","F minor"
"854",0.638,0.832,-5.039,1,0.049,0,0.648,124.071,227893,FALSE,69,"Firework","G#","2010-08-24","major","G# major"
"855",0.706,0.558,-7.237,0,0.0593,0,0.227,110.443,223253,FALSE,75,"Grenade","D","2010-10-05","minor","D minor"
"856",0.726,0.787,-2.494,1,0.0737,0,0.888,124.99,199986,FALSE,81,"What Makes You Beautiful","E","2012-05-25","major","E major"
"857",0.7,0.709,-5.006,1,0.0839,0,0.625,122.019,202960,TRUE,75,"Raise Your Glass","G","2010-10-05","major","G major"
"858",0.73,0.777,-5.194,0,0.0496,0.000478,0.575,130,284866,FALSE,71,"On The Floor","D#","2011-01-01","minor","D# minor"
"859",0.72,0.861,-4.339,1,0.209,5.11e-06,0.669,126.991,200013,TRUE,46,"Super Bass","B","2010-01-01","major","B major"
"860",0.646,0.795,-3.293,1,0.0976,0,0.796,89.99,210960,FALSE,79,"Stereo Hearts (feat. Adam Levine)","A","2011-11-11","major","A major"
"861",0.682,0.927,-2.915,1,0.0479,0,0.744,101.019,195613,FALSE,74,"Who Says","E","2011-01-01","major","E major"
"862",0.578,0.926,-3.689,0,0.0548,0.0127,0.877,149.976,220706,FALSE,73,"What the Hell","F#","2011-03-08","minor","F# minor"
"863",0.649,0.815,-3.796,0,0.0415,4.31e-05,0.765,126.03,230746,FALSE,73,"Last Friday Night (T.G.I.F.)","D#","2012-03-12","minor","D# minor"
"864",0.751,0.783,-3.724,1,0.0859,0,0.816,119.975,202613,FALSE,77,"Dynamite","E","2010-01-01","major","E major"
"865",0.722,0.851,-3.873,0,0.0639,0,0.452,126.885,197935,FALSE,72,"Glad You Came","G","2011-01-01","minor","G minor"
"866",0.858,0.678,-3.87,0,0.0469,0,0.922,117.009,188453,FALSE,75,"Love You Like A Love Song","C#","2011-01-01","minor","C# minor"
"867",0.789,0.716,-4.241,0,0.0432,1.07e-05,0.611,125.906,235493,FALSE,72,"Only Girl (In The World)","B","2010-11-16","minor","B minor"
"868",0.671,0.939,-3.206,1,0.161,0,0.53,129.024,252306,FALSE,78,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)","G#","2011-06-17","major","G# major"
"869",0.668,0.718,-4.736,0,0.0605,0,0.345,91.993,192200,FALSE,71,"It Girl","C#","2011-09-16","minor","C# minor"
"870",0.608,0.614,-3.727,1,0.0285,4.06e-06,0.402,127.884,208133,FALSE,68,"Without You (feat. Usher)","D","2012-12-07","major","D major"
"871",0.62,0.832,-4.848,1,0.036,0,0.481,144.926,230120,FALSE,73,"Marry You","A#","2010-10-05","major","A# major"
"872",0.668,0.857,-2.944,0,0.0535,6.71e-06,0.748,131.959,215693,FALSE,67,"You Make Me Feel... (feat. Sabi)","G","2011-08-29","minor","G minor"
"873",0.707,0.924,-2.842,1,0.031,0.00703,0.919,127.937,206413,FALSE,79,"Feel So Close - Radio Edit","G","2012-10-29","major","G major"
"874",0.636,0.831,-3.945,1,0.182,3.85e-06,0.668,175.015,223053,FALSE,71,"Price Tag","F","2011-01-01","major","F major"
"875",0.545,0.649,-4.062,1,0.0324,1.57e-05,0.297,99.099,253746,FALSE,70,"Best Thing I Never Had","F#","2011-06-24","major","F# major"
"876",0.736,0.817,-4.9,1,0.0407,0.00167,0.653,119.95,204760,FALSE,70,"We R Who We R","G#","2010-11-19","major","G# major"
"877",0.767,0.682,-5.02,1,0.042,0.00016,0.833,127.975,243533,FALSE,73,"S&M","C#","2010-11-16","major","C# major"
"878",0.675,0.602,-4.733,0,0.116,0,0.933,127.938,201040,FALSE,65,"Who's That Chick? (feat. Rihanna)","B","2010-11-22","minor","B minor"
"879",0.664,0.845,-6.115,0,0.0461,0,0.357,96.005,211253,FALSE,61,"Rocketeer","E","2010-01-01","minor","E minor"
"880",0.587,0.828,-5.108,1,0.161,0,0.494,123.907,260253,FALSE,71,"Born This Way","B","2011-05-23","major","B major"
"881",0.686,0.783,-4.977,1,0.119,0,0.814,99.978,200466,FALSE,73,"Tonight Tonight","E","2011-11-25","major","E major"
"882",0.603,0.67,-3.882,0,0.0249,1.66e-06,0.445,107.995,242973,FALSE,52,"Set Fire to the Rain","D","2011-01-19","minor","D minor"
"883",0.563,0.671,-4.788,1,0.0372,0,0.45,91.965,213413,TRUE,61,"F**kin' Perfect","G","2010-11-12","major","G major"
"884",0.726,0.931,-4.152,0,0.0468,0.000283,0.797,126.976,195105,FALSE,23,"Mr. Saxobeat","B","2011-11-16","minor","B minor"
"885",0.735,0.766,-4.485,1,0.0383,0.00138,0.6,127.985,215226,FALSE,71,"We Found Love","C#","2011-11-19","major","C# major"
"886",0.652,0.748,-5.242,1,0.0887,0,0.652,94.1,267413,FALSE,45,"Love On Top","C","2011","major","C major"
"887",0.659,0.628,-8.685,0,0.179,0,0.262,94.05,219426,FALSE,73,"Just Can’t Get Enough","C","2010-01-01","minor","C minor"
"888",0.604,0.787,-3.674,0,0.103,0.15,0.301,126.062,245040,FALSE,77,"Titanium (feat. Sia)","C","2012-12-07","minor","C minor"
"889",0.421,0.407,-7.445,1,0.0267,0.000961,0.161,139.028,285120,FALSE,66,"A Thousand Years","A#","2011-11-04","major","A# major"
"890",0.692,0.786,-2.959,1,0.069,0,0.583,100.025,263173,FALSE,67,"What's My Name?","D","2010-11-16","major","D major"
"891",0.705,0.882,-3.201,0,0.0445,1.16e-06,0.7,130,241666,TRUE,68,"Yeah 3x","B","2011-03-22","minor","B minor"
